date_2,gid,team_slug_1,fg_1,fga_1,fg%_1,3p_1,3pa_1,3p%_1,ft_1,fta_1,ft%_1,orb_1,drb_1,trb_1,ast_1,stl_1,blk_1,tov_1,pf_1,pts_1,home_1,betting_line_1,team_slug_2,fg_2,fga_2,fg%_2,3p_2,3pa_2,3p%_2,ft_2,fta_2,ft%_2,orb_2,drb_2,trb_2,ast_2,stl_2,blk_2,tov_2,pf_2,pts_2,home_2,betting_line_2,off_rating_1,off_rating_2,over_under
2013-12-14,201312140WAS,WAS,40,81,0.494,3,14,0.214,14,20,0.7,9,24,33,21,6,3,13,26,97,1,5.0,LAC,39,69,0.565,9,21,0.429,26,31,0.839,5,29,34,27,9,3,10,20,113,0,-5.0,109.31,127.34,193.5
2013-12-16,201312160LAC,LAC,39,76,0.513,11,23,0.478,26,35,0.743,9,34,43,19,12,4,18,20,115,1,3.0,SAS,37,76,0.487,6,18,0.333,12,21,0.571,9,27,36,20,8,3,22,27,92,0,-3.0,117.49,93.99,203.0
2013-12-16,201312160LAC,SAS,37,76,0.487,6,18,0.333,12,21,0.571,9,27,36,20,8,3,22,27,92,0,-3.0,LAC,39,76,0.513,11,23,0.478,26,35,0.743,9,34,43,19,12,4,18,20,115,1,3.0,93.99,117.49,203.0
2013-12-18,201312180LAC,LAC,33,78,0.423,11,29,0.379,31,36,0.861,11,38,49,25,4,8,9,16,108,1,-9.5,NOP,37,93,0.398,7,20,0.35,14,20,0.7,18,37,55,26,6,1,11,22,95,0,9.5,117.96,103.77,206.0
2013-12-18,201312180LAC,NOP,37,93,0.398,7,20,0.35,14,20,0.7,18,37,55,26,6,1,11,22,95,0,9.5,LAC,33,78,0.423,11,29,0.379,31,36,0.861,11,38,49,25,4,8,9,16,108,1,-9.5,103.77,117.96,206.0
2013-12-22,201312220LAC,LAC,46,97,0.474,7,29,0.241,21,27,0.778,16,29,45,24,14,1,13,23,120,1,-4.5,MIN,45,96,0.469,6,22,0.273,20,27,0.741,19,35,54,27,4,3,19,23,116,0,4.5,115.45,111.6,211.5
2013-12-22,201312220LAC,MIN,45,96,0.469,6,22,0.273,20,27,0.741,19,35,54,27,4,3,19,23,116,0,4.5,LAC,46,97,0.474,7,29,0.241,21,27,0.778,16,29,45,24,14,1,13,23,120,1,-4.5,111.6,115.45,211.5
2013-12-26,201312260POR,LAC,49,110,0.445,8,20,0.4,6,12,0.5,12,36,48,24,11,5,5,22,112,0,4.5,POR,42,96,0.438,13,36,0.361,19,22,0.864,15,45,60,29,2,2,16,10,116,1,-4.5,106.74,110.55,212.0
2013-12-26,201312260POR,POR,42,96,0.438,13,36,0.361,19,22,0.864,15,45,60,29,2,2,16,10,116,1,-4.5,LAC,49,110,0.445,8,20,0.4,6,12,0.5,12,36,48,24,11,5,5,22,112,0,4.5,110.55,106.74,212.0
2013-12-28,201312280LAC,LAC,35,77,0.455,3,14,0.214,25,32,0.781,7,34,41,20,14,4,13,16,98,1,-14.5,UTA,32,76,0.421,7,19,0.368,19,21,0.905,8,37,45,24,9,4,19,27,90,0,14.5,103.11,94.7,201.0
2013-12-28,201312280LAC,UTA,32,76,0.421,7,19,0.368,19,21,0.905,8,37,45,24,9,4,19,27,90,0,14.5,LAC,35,77,0.455,3,14,0.214,25,32,0.781,7,34,41,20,14,4,13,16,98,1,-14.5,94.7,103.11,201.0
2013-12-30,201312300LAC,LAC,31,85,0.365,7,20,0.35,19,26,0.731,14,34,48,17,8,4,20,23,88,1,-8.0,PHO,41,85,0.482,12,31,0.387,13,22,0.591,10,35,45,26,17,9,16,20,107,0,8.0,88.89,108.09,208.5
2013-12-30,201312300LAC,PHO,41,85,0.482,12,31,0.387,13,22,0.591,10,35,45,26,17,9,16,20,107,0,8.0,LAC,31,85,0.365,7,20,0.35,19,26,0.731,14,34,48,17,8,4,20,23,88,1,-8.0,108.09,88.89,208.5
2014-01-04,201401040SAS,LAC,37,79,0.468,3,15,0.2,15,21,0.714,7,26,33,21,6,3,15,24,92,0,9.5,SAS,50,90,0.556,4,18,0.222,12,16,0.75,11,31,42,34,5,4,12,20,116,1,-9.5,96.95,122.24,204.5
2014-01-04,201401040SAS,SAS,50,90,0.556,4,18,0.222,12,16,0.75,11,31,42,34,5,4,12,20,116,1,-9.5,LAC,37,79,0.468,3,15,0.2,15,21,0.714,7,26,33,21,6,3,15,24,92,0,9.5,122.24,96.95,204.5
2014-01-06,201401060LAC,LAC,35,83,0.422,11,31,0.355,20,24,0.833,13,38,51,30,9,10,14,17,101,1,-7.5,ORL,30,84,0.357,7,19,0.368,14,21,0.667,15,35,50,15,8,1,17,20,81,0,7.5,108.76,87.22,196.0
2014-01-06,201401060LAC,ORL,30,84,0.357,7,19,0.368,14,21,0.667,15,35,50,15,8,1,17,20,81,0,7.5,LAC,35,83,0.422,11,31,0.355,20,24,0.833,13,38,51,30,9,10,14,17,101,1,-7.5,87.22,108.76,196.0
2014-01-10,201401100LAC,LAC,45,92,0.489,7,23,0.304,26,35,0.743,13,43,56,24,16,13,8,23,123,1,-10.0,LAL,29,84,0.345,4,16,0.25,25,28,0.893,11,36,47,18,2,1,21,26,87,0,10.0,120.08,84.93,210.5
2014-01-10,201401100LAC,LAL,29,84,0.345,4,16,0.25,25,28,0.893,11,36,47,18,2,1,21,26,87,0,10.0,LAC,45,92,0.489,7,23,0.304,26,35,0.743,13,43,56,24,16,13,8,23,123,1,-10.0,84.93,120.08,210.5
2014-01-17,201401170NYK,LAC,33,78,0.423,8,30,0.267,35,42,0.833,8,36,44,17,9,4,11,27,109,0,-4.0,NYK,29,83,0.349,7,23,0.304,30,36,0.833,20,35,55,20,2,1,18,32,95,1,4.0,113.78,99.16,202.0
2014-01-17,201401170NYK,NYK,29,83,0.349,7,23,0.304,30,36,0.833,20,35,55,20,2,1,18,32,95,1,4.0,LAC,33,78,0.423,8,30,0.267,35,42,0.833,8,36,44,17,9,4,11,27,109,0,-4.0,99.16,113.78,202.0
2014-01-25,201401250TOR,LAC,46,84,0.548,12,22,0.545,22,25,0.88,8,24,32,20,10,1,6,23,126,0,1.0,TOR,36,74,0.486,14,29,0.483,32,38,0.842,15,27,42,24,4,1,14,22,118,1,-1.0,141.36,132.39,198.0
2014-01-25,201401250TOR,TOR,36,74,0.486,14,29,0.483,32,38,0.842,15,27,42,24,4,1,14,22,118,1,-1.0,LAC,46,84,0.548,12,22,0.545,22,25,0.88,8,24,32,20,10,1,6,23,126,0,1.0,132.39,141.36,198.0
2014-01-27,201401270MIL,LAC,43,79,0.544,14,28,0.5,14,19,0.737,11,36,47,29,9,3,17,25,114,0,-10.0,MIL,34,89,0.382,4,22,0.182,14,22,0.636,17,24,41,24,6,3,11,15,86,1,10.0,125.68,94.81,203.0
2014-01-27,201401270MIL,MIL,34,89,0.382,4,22,0.182,14,22,0.636,17,24,41,24,6,3,11,15,86,1,10.0,LAC,43,79,0.544,14,28,0.5,14,19,0.737,11,36,47,29,9,3,17,25,114,0,-10.0,94.81,125.68,203.0
2014-01-29,201401290LAC,LAC,36,73,0.493,6,15,0.4,32,42,0.762,8,35,43,21,5,3,19,16,110,1,-8.5,WAS,45,88,0.511,3,22,0.136,10,17,0.588,6,30,36,31,10,4,16,26,103,0,8.5,107.56,100.72,206.0
2014-01-29,201401290LAC,WAS,45,88,0.511,3,22,0.136,10,17,0.588,6,30,36,31,10,4,16,26,103,0,8.5,LAC,36,73,0.493,6,15,0.4,32,42,0.762,8,35,43,21,5,3,19,16,110,1,-8.5,100.72,107.56,206.0
2014-02-01,201402010LAC,LAC,38,74,0.514,2,12,0.167,24,37,0.649,14,31,45,25,7,6,11,22,102,1,-13.5,UTA,29,81,0.358,10,30,0.333,19,28,0.679,15,27,42,19,5,1,11,27,87,0,13.5,118.81,101.34,207.0
2014-02-01,201402010LAC,UTA,29,81,0.358,10,30,0.333,19,28,0.679,15,27,42,19,5,1,11,27,87,0,13.5,LAC,38,74,0.514,2,12,0.167,24,37,0.649,14,31,45,25,7,6,11,22,102,1,-13.5,101.34,118.81,207.0
2014-02-05,201402050LAC,LAC,37,86,0.43,7,25,0.28,31,42,0.738,21,31,52,26,8,2,20,24,112,1,-1.5,MIA,41,78,0.526,13,31,0.419,21,26,0.808,7,24,31,33,11,5,15,32,116,0,1.5,115.2,119.32,207.0
2014-02-05,201402050LAC,MIA,41,78,0.526,13,31,0.419,21,26,0.808,7,24,31,33,11,5,15,32,116,0,1.5,LAC,37,86,0.43,7,25,0.28,31,42,0.738,21,31,52,26,8,2,20,24,112,1,-1.5,119.32,115.2,207.0
2014-02-07,201402070LAC,LAC,36,71,0.507,9,24,0.375,37,54,0.685,10,35,45,25,6,4,12,28,118,1,-5.5,TOR,34,85,0.4,7,26,0.269,30,40,0.75,16,28,44,22,7,2,9,35,105,0,5.5,125.78,111.93,205.5
2014-02-07,201402070LAC,TOR,34,85,0.4,7,26,0.269,30,40,0.75,16,28,44,22,7,2,9,35,105,0,5.5,LAC,36,71,0.507,9,24,0.375,37,54,0.685,10,35,45,25,6,4,12,28,118,1,-5.5,111.93,125.78,205.5
2014-02-09,201402090LAC,LAC,50,89,0.562,9,28,0.321,14,17,0.824,11,48,59,33,12,9,22,20,123,1,-16.0,PHI,27,100,0.27,3,28,0.107,21,25,0.84,20,24,44,16,15,4,17,16,78,0,16.0,117.87,74.74,220.5
2014-02-09,201402090LAC,PHI,27,100,0.27,3,28,0.107,21,25,0.84,20,24,44,16,15,4,17,16,78,0,16.0,LAC,50,89,0.562,9,28,0.321,14,17,0.824,11,48,59,33,12,9,22,20,123,1,-16.0,74.74,117.87,220.5
2014-02-12,201402120LAC,LAC,46,79,0.582,4,10,0.4,26,31,0.839,5,28,33,24,13,2,8,20,122,1,-9.0,POR,43,84,0.512,13,31,0.419,18,22,0.818,9,23,32,26,2,2,16,27,117,0,9.0,127.6,122.37,217.5
2014-02-12,201402120LAC,POR,43,84,0.512,13,31,0.419,18,22,0.818,9,23,32,26,2,2,16,27,117,0,9.0,LAC,46,79,0.582,4,10,0.4,26,31,0.839,5,28,33,24,13,2,8,20,122,1,-9.0,122.37,127.6,217.5
2014-02-18,201402180LAC,LAC,35,81,0.432,6,21,0.286,27,38,0.711,9,29,38,19,11,6,12,20,103,1,-6.0,SAS,44,88,0.5,9,20,0.45,16,21,0.762,12,36,48,26,5,4,17,28,113,0,6.0,104.05,114.15,210.5
2014-02-18,201402180LAC,SAS,44,88,0.5,9,20,0.45,16,21,0.762,12,36,48,26,5,4,17,28,113,0,6.0,LAC,35,81,0.432,6,21,0.286,27,38,0.711,9,29,38,19,11,6,12,20,103,1,-6.0,114.15,104.05,210.5
2014-02-21,201402210MEM,LAC,31,80,0.388,7,24,0.292,27,43,0.628,13,34,47,23,6,4,12,15,96,0,-2.0,MEM,42,87,0.483,5,15,0.333,13,15,0.867,6,36,42,27,7,9,11,30,102,1,2.0,99.96,106.21,193.0
2014-02-21,201402210MEM,MEM,42,87,0.483,5,15,0.333,13,15,0.867,6,36,42,27,7,9,11,30,102,1,2.0,LAC,31,80,0.388,7,24,0.292,27,43,0.628,13,34,47,23,6,4,12,15,96,0,-2.0,106.21,99.96,193.0
2014-02-23,201402230OKC,LAC,42,81,0.519,13,30,0.433,28,39,0.718,10,34,44,26,8,2,17,23,125,0,5.5,OKC,43,93,0.462,12,29,0.414,19,24,0.792,10,27,37,26,9,3,14,30,117,1,-5.5,120.91,113.17,211.0
2014-02-23,201402230OKC,OKC,43,93,0.462,12,29,0.414,19,24,0.792,10,27,37,26,9,3,14,30,117,1,-5.5,LAC,42,81,0.519,13,30,0.433,28,39,0.718,10,34,44,26,8,2,17,23,125,0,5.5,113.17,120.91,211.0
2014-02-24,201402240NOP,LAC,43,83,0.518,16,28,0.571,21,26,0.808,10,30,40,34,4,5,9,28,123,0,-4.5,NOP,37,87,0.425,7,18,0.389,29,35,0.829,20,30,50,24,2,7,9,23,110,1,4.5,136.44,122.02,208.5
2014-02-24,201402240NOP,NOP,37,87,0.425,7,18,0.389,29,35,0.829,20,30,50,24,2,7,9,23,110,1,4.5,LAC,43,83,0.518,16,28,0.571,21,26,0.808,10,30,40,34,4,5,9,28,123,0,-4.5,122.02,136.44,208.5
2014-03-01,201403010LAC,LAC,38,81,0.469,9,25,0.36,23,32,0.719,9,36,45,25,9,9,11,22,108,1,-11.5,NOP,28,85,0.329,3,22,0.136,17,19,0.895,11,33,44,13,4,6,20,29,76,0,11.5,111.76,78.65,209.0
2014-03-01,201403010LAC,NOP,28,85,0.329,3,22,0.136,17,19,0.895,11,33,44,13,4,6,20,29,76,0,11.5,LAC,38,81,0.469,9,25,0.36,23,32,0.719,9,36,45,25,9,9,11,22,108,1,-11.5,78.65,111.76,209.0
2014-03-04,201403040PHO,LAC,40,78,0.513,8,20,0.4,16,22,0.727,9,31,40,26,7,5,15,21,104,0,-4.0,PHO,39,86,0.453,7,19,0.368,11,19,0.579,16,30,46,22,8,0,18,24,96,1,4.0,111.29,102.73,218.5
2014-03-04,201403040PHO,PHO,39,86,0.453,7,19,0.368,11,19,0.579,16,30,46,22,8,0,18,24,96,1,4.0,LAC,40,78,0.513,8,20,0.4,16,22,0.727,9,31,40,26,7,5,15,21,104,0,-4.0,102.73,111.29,218.5
2014-03-06,201403060LAL,LAC,57,103,0.553,12,26,0.462,16,22,0.727,16,48,64,34,16,5,17,21,142,0,-11.0,LAL,34,86,0.395,8,30,0.267,18,26,0.692,4,29,33,26,9,2,22,16,94,1,11.0,125.99,83.4,224.0
2014-03-06,201403060LAL,LAL,34,86,0.395,8,30,0.267,18,26,0.692,4,29,33,26,9,2,22,16,94,1,11.0,LAC,57,103,0.553,12,26,0.462,16,22,0.727,16,48,64,34,16,5,17,21,142,0,-11.0,83.4,125.99,224.0
2014-03-10,201403100LAC,LAC,43,78,0.551,4,14,0.286,22,31,0.71,9,33,42,25,11,4,21,28,112,1,-11.0,PHO,39,85,0.459,7,20,0.35,20,29,0.69,13,23,36,22,11,5,16,25,105,0,11.0,112.25,105.23,217.0
2014-03-10,201403100LAC,PHO,39,85,0.459,7,20,0.35,20,29,0.69,13,23,36,22,11,5,16,25,105,0,11.0,LAC,43,78,0.551,4,14,0.286,22,31,0.71,9,33,42,25,11,4,21,28,112,1,-11.0,105.23,112.25,217.0
2014-03-14,201403140UTA,LAC,37,76,0.487,9,23,0.391,13,20,0.65,6,26,32,20,12,3,11,16,96,0,-9.0,UTA,35,77,0.455,7,14,0.5,10,13,0.769,9,30,39,18,7,3,16,17,87,1,9.0,109.91,99.61,205.0
2014-03-14,201403140UTA,UTA,35,77,0.455,7,14,0.5,10,13,0.769,9,30,39,18,7,3,16,17,87,1,9.0,LAC,37,76,0.487,9,23,0.391,13,20,0.65,6,26,32,20,12,3,11,16,96,0,-9.0,99.61,109.91,205.0
2014-03-24,201403240LAC,LAC,38,78,0.487,8,18,0.444,22,27,0.815,7,33,40,29,7,6,13,17,106,1,-16.5,MIL,41,85,0.482,5,13,0.385,11,16,0.688,11,27,38,27,6,2,10,18,98,0,16.5,116.09,107.33,213.5
2014-03-24,201403240LAC,MIL,41,85,0.482,5,13,0.385,11,16,0.688,11,27,38,27,6,2,10,18,98,0,16.5,LAC,38,78,0.487,8,18,0.444,22,27,0.815,7,33,40,29,7,6,13,17,106,1,-16.5,107.33,116.09,213.5
2014-03-26,201403260NOP,LAC,33,80,0.413,13,30,0.433,17,28,0.607,12,28,40,25,7,9,12,21,96,0,-7.5,NOP,38,90,0.422,3,12,0.25,19,25,0.76,17,36,53,24,6,9,11,20,98,1,7.5,106.31,108.52,205.5
2014-03-26,201403260NOP,NOP,38,90,0.422,3,12,0.25,19,25,0.76,17,36,53,24,6,9,11,20,98,1,7.5,LAC,33,80,0.413,13,30,0.433,17,28,0.607,12,28,40,25,7,9,12,21,96,0,-7.5,108.52,106.31,205.5
2014-03-31,201403310MIN,LAC,38,82,0.463,12,30,0.4,26,32,0.813,13,36,49,23,8,4,18,18,114,0,-2.5,MIN,41,96,0.427,10,26,0.385,12,14,0.857,12,30,42,30,9,4,17,23,104,1,2.5,112.62,102.74,213.5
2014-03-31,201403310MIN,MIN,41,96,0.427,10,26,0.385,12,14,0.857,12,30,42,30,9,4,17,23,104,1,2.5,LAC,38,82,0.463,12,30,0.4,26,32,0.813,13,36,49,23,8,4,18,18,114,0,-2.5,102.74,112.62,213.5
2014-04-02,201404020PHO,LAC,37,79,0.468,11,26,0.423,27,30,0.9,10,26,36,18,10,4,13,24,112,0,2.5,PHO,36,78,0.462,8,28,0.286,28,33,0.848,14,24,38,17,4,4,14,26,108,1,-2.5,124.27,119.83,212.5
2014-04-02,201404020PHO,PHO,36,78,0.462,8,28,0.286,28,33,0.848,14,24,38,17,4,4,14,26,108,1,-2.5,LAC,37,79,0.468,11,26,0.423,27,30,0.9,10,26,36,18,10,4,13,24,112,0,2.5,119.83,124.27,212.5
2014-04-06,201404060LAC,LAC,47,83,0.566,10,19,0.526,16,26,0.615,8,44,52,28,12,5,16,17,120,1,-15.5,LAL,36,86,0.419,7,31,0.226,18,23,0.783,8,30,38,26,9,0,14,19,97,0,15.5,118.66,95.92,225.5
2014-04-06,201404060LAC,LAL,36,86,0.419,7,31,0.226,18,23,0.783,8,30,38,26,9,0,14,19,97,0,15.5,LAC,47,83,0.566,10,19,0.526,16,26,0.615,8,44,52,28,12,5,16,17,120,1,-15.5,95.92,118.66,225.5
2014-04-09,201404090LAC,LAC,36,86,0.419,8,27,0.296,21,34,0.618,15,37,52,23,7,5,16,22,101,1,-3.5,OKC,38,90,0.422,5,21,0.238,26,32,0.813,11,33,44,18,8,8,8,24,107,0,3.5,102.57,108.67,212.0
2014-04-09,201404090LAC,OKC,38,90,0.422,5,21,0.238,26,32,0.813,11,33,44,18,8,8,8,24,107,0,3.5,LAC,36,86,0.419,8,27,0.296,21,34,0.618,15,37,52,23,7,5,16,22,101,1,-3.5,108.67,102.57,212.0
2014-04-12,201404120LAC,LAC,41,81,0.506,9,19,0.474,26,36,0.722,10,33,43,31,6,8,11,26,117,1,-11.0,SAC,35,82,0.427,4,9,0.444,27,33,0.818,12,26,38,21,5,4,10,26,101,0,11.0,125.6,108.43,205.5
2014-04-12,201404120LAC,SAC,35,82,0.427,4,9,0.444,27,33,0.818,12,26,38,21,5,4,10,26,101,0,11.0,LAC,41,81,0.506,9,19,0.474,26,36,0.722,10,33,43,31,6,8,11,26,117,1,-11.0,108.43,125.6,205.5
2014-04-16,201404160POR,LAC,34,84,0.405,8,34,0.235,28,33,0.848,8,34,42,20,4,4,8,20,104,0,4.0,POR,42,101,0.416,10,26,0.385,16,22,0.727,24,41,65,29,5,2,10,23,110,1,-4.0,109.39,115.7,207.0
2014-04-16,201404160POR,POR,42,101,0.416,10,26,0.385,16,22,0.727,24,41,65,29,5,2,10,23,110,1,-4.0,LAC,34,84,0.405,8,34,0.235,28,33,0.848,8,34,42,20,4,4,8,20,104,0,4.0,115.7,109.39,207.0
2014-10-30,201410300LAC,LAC,34,87,0.391,7,30,0.233,18,25,0.72,14,19,33,17,10,4,11,27,93,1,-12.5,OKC,28,65,0.431,6,21,0.286,28,34,0.824,8,39,47,23,5,2,22,27,90,0,12.5,102.26,98.96,205.5
2014-10-30,201410300LAC,OKC,28,65,0.431,6,21,0.286,28,34,0.824,8,39,47,23,5,2,22,27,90,0,12.5,LAC,34,87,0.391,7,30,0.233,18,25,0.72,14,19,33,17,10,4,11,27,93,1,-12.5,98.96,102.26,205.5
2014-10-31,201410310LAL,LAC,34,71,0.479,12,33,0.364,38,44,0.864,6,30,36,25,6,2,14,26,118,0,-11.5,LAL,42,82,0.512,7,20,0.35,20,28,0.714,9,31,40,24,5,2,14,35,111,1,11.5,121.96,114.73,210.0
2014-10-31,201410310LAL,LAL,42,82,0.512,7,20,0.35,20,28,0.714,9,31,40,24,5,2,14,35,111,1,11.5,LAC,34,71,0.479,12,33,0.364,38,44,0.864,6,30,36,25,6,2,14,26,118,0,-11.5,114.73,121.96,210.0
2014-11-02,201411020LAC,LAC,33,88,0.375,9,31,0.29,17,21,0.81,11,24,35,23,10,7,8,25,92,1,-9.5,SAC,34,68,0.5,3,10,0.3,27,33,0.818,9,37,46,21,4,11,19,22,98,0,9.5,101.55,108.17,205.0
2014-11-02,201411020LAC,SAC,34,68,0.5,3,10,0.3,27,33,0.818,9,37,46,21,4,11,19,22,98,0,9.5,LAC,33,88,0.375,9,31,0.29,17,21,0.81,11,24,35,23,10,7,8,25,92,1,-9.5,108.17,101.55,205.0
2014-11-03,201411030LAC,LAC,41,81,0.506,10,23,0.435,15,17,0.882,5,30,35,28,6,6,10,17,107,1,-9.5,UTA,36,77,0.468,10,27,0.37,19,24,0.792,9,34,43,24,4,2,17,20,101,0,9.5,115.18,108.73,204.0
2014-11-03,201411030LAC,UTA,36,77,0.468,10,27,0.37,19,24,0.792,9,34,43,24,4,2,17,20,101,0,9.5,LAC,41,81,0.506,10,23,0.435,15,17,0.882,5,30,35,28,6,6,10,17,107,1,-9.5,108.73,115.18,204.0
2014-11-08,201411080LAC,LAC,40,81,0.494,5,12,0.417,21,30,0.7,8,29,37,17,8,4,7,19,106,1,-4.5,POR,36,80,0.45,10,25,0.4,20,25,0.8,9,34,43,25,2,3,16,26,102,0,4.5,113.68,109.39,204.5
2014-11-08,201411080LAC,POR,36,80,0.45,10,25,0.4,20,25,0.8,9,34,43,25,2,3,16,26,102,0,4.5,LAC,40,81,0.494,5,12,0.417,21,30,0.7,8,29,37,17,8,4,7,19,106,1,-4.5,109.39,113.68,204.5
2014-11-10,201411100LAC,LAC,33,74,0.446,5,22,0.227,14,17,0.824,8,36,44,26,6,8,15,20,85,1,-1.5,SAS,33,83,0.398,2,19,0.105,21,27,0.778,10,29,39,20,11,4,8,17,89,0,1.5,96.33,100.86,202.5
2014-11-10,201411100LAC,SAS,33,83,0.398,2,19,0.105,21,27,0.778,10,29,39,20,11,4,8,17,89,0,1.5,LAC,33,74,0.446,5,22,0.227,14,17,0.824,8,36,44,26,6,8,15,20,85,1,-1.5,100.86,96.33,202.5
2014-11-15,201411150LAC,LAC,36,68,0.529,14,29,0.483,34,43,0.791,4,43,47,24,5,12,20,26,120,1,-7.0,PHO,38,99,0.384,11,30,0.367,20,23,0.87,16,27,43,26,9,3,10,30,107,0,7.0,119.24,106.32,210.5
2014-11-15,201411150LAC,PHO,38,99,0.384,11,30,0.367,20,23,0.87,16,27,43,26,9,3,10,30,107,0,7.0,LAC,36,68,0.529,14,29,0.483,34,43,0.791,4,43,47,24,5,12,20,26,120,1,-7.0,106.32,119.24,210.5
2014-11-19,201411190ORL,LAC,45,84,0.536,12,21,0.571,12,16,0.75,2,37,39,24,8,9,7,19,114,0,-5.0,ORL,34,86,0.395,8,24,0.333,14,18,0.778,11,37,48,21,5,1,13,17,90,1,5.0,120.82,95.38,203.5
2014-11-19,201411190ORL,ORL,34,86,0.395,8,24,0.333,14,18,0.778,11,37,48,21,5,1,13,17,90,1,5.0,LAC,45,84,0.536,12,21,0.571,12,16,0.75,2,37,39,24,8,9,7,19,114,0,-5.0,95.38,120.82,203.5
2014-11-20,201411200MIA,LAC,43,77,0.558,13,31,0.419,11,17,0.647,4,31,35,31,6,0,13,21,110,0,-4.0,MIA,30,67,0.448,6,26,0.231,27,31,0.871,6,24,30,11,10,3,12,15,93,1,4.0,124.59,105.33,197.5
2014-11-20,201411200MIA,MIA,30,67,0.448,6,26,0.231,27,31,0.871,6,24,30,11,10,3,12,15,93,1,4.0,LAC,43,77,0.558,13,31,0.419,11,17,0.647,4,31,35,31,6,0,13,21,110,0,-4.0,105.33,124.59,197.5
2014-11-23,201411230MEM,LAC,32,77,0.416,7,25,0.28,20,28,0.714,5,27,32,14,10,1,10,27,91,0,2.0,MEM,42,85,0.494,7,21,0.333,16,23,0.696,12,40,52,20,3,3,17,21,107,1,-2.0,95.84,112.69,198.0
2014-11-23,201411230MEM,MEM,42,85,0.494,7,21,0.333,16,23,0.696,12,40,52,20,3,3,17,21,107,1,-2.0,LAC,32,77,0.416,7,25,0.28,20,28,0.714,5,27,32,14,10,1,10,27,91,0,2.0,112.69,95.84,198.0
2014-11-29,201411290UTA,LAC,45,80,0.563,11,28,0.393,11,15,0.733,9,28,37,21,6,5,11,25,112,0,-5.0,UTA,34,75,0.453,7,21,0.333,21,33,0.636,12,25,37,19,6,2,13,15,96,1,5.0,127.91,109.64,203.5
2014-11-29,201411290UTA,UTA,34,75,0.453,7,21,0.333,21,33,0.636,12,25,37,19,6,2,13,15,96,1,5.0,LAC,45,80,0.563,11,28,0.393,11,15,0.733,9,28,37,21,6,5,11,25,112,0,-5.0,109.64,127.91,203.5
2014-12-01,201412010LAC,LAC,41,80,0.513,15,34,0.441,30,36,0.833,9,41,50,33,5,7,14,26,127,1,-15.0,MIN,35,82,0.427,2,12,0.167,29,40,0.725,6,26,32,26,9,3,10,27,101,0,15.0,127.48,101.38,216.0
2014-12-01,201412010LAC,MIN,35,82,0.427,2,12,0.167,29,40,0.725,6,26,32,26,9,3,10,27,101,0,15.0,LAC,41,80,0.513,15,34,0.441,30,36,0.833,9,41,50,33,5,7,14,26,127,1,-15.0,101.38,127.48,216.0
2014-12-03,201412030LAC,LAC,42,78,0.538,12,31,0.387,18,25,0.72,6,38,44,32,11,6,17,17,114,1,-15.0,ORL,33,79,0.418,7,20,0.35,13,25,0.52,6,28,34,21,11,2,16,24,86,0,15.0,116.04,87.54,202.0
2014-12-03,201412030LAC,ORL,33,79,0.418,7,20,0.35,13,25,0.52,6,28,34,21,11,2,16,24,86,0,15.0,LAC,42,78,0.538,12,31,0.387,18,25,0.72,6,38,44,32,11,6,17,17,114,1,-15.0,87.54,116.04,202.0
2014-12-06,201412060LAC,LAC,43,78,0.551,17,32,0.531,17,24,0.708,6,32,38,34,7,6,7,20,120,1,-9.0,NOP,38,80,0.475,8,23,0.348,16,25,0.64,12,33,45,26,4,2,11,18,100,0,9.0,135.15,112.62,207.5
2014-12-06,201412060LAC,NOP,38,80,0.475,8,23,0.348,16,25,0.64,12,33,45,26,4,2,11,18,100,0,9.0,LAC,43,78,0.551,17,32,0.531,17,24,0.708,6,32,38,34,7,6,7,20,120,1,-9.0,112.62,135.15,207.5
2014-12-08,201412080LAC,LAC,44,96,0.458,9,31,0.29,24,30,0.8,10,35,45,27,7,5,11,22,121,1,-7.5,PHO,44,91,0.484,16,37,0.432,16,20,0.8,7,36,43,32,9,3,16,28,120,0,7.5,113.34,112.4,216.0
2014-12-08,201412080LAC,PHO,44,91,0.484,16,37,0.432,16,20,0.8,7,36,43,32,9,3,16,28,120,0,7.5,LAC,44,96,0.458,9,31,0.29,24,30,0.8,10,35,45,27,7,5,11,22,121,1,-7.5,112.4,113.34,216.0
2014-12-12,201412120WAS,LAC,32,75,0.427,6,20,0.3,26,31,0.839,12,25,37,14,7,2,18,20,96,0,-2.5,WAS,39,80,0.488,9,16,0.563,17,21,0.81,9,28,37,28,10,6,14,25,104,1,2.5,105.27,114.04,205.5
2014-12-12,201412120WAS,WAS,39,80,0.488,9,16,0.563,17,21,0.81,9,28,37,28,10,6,14,25,104,1,2.5,LAC,32,75,0.427,6,20,0.3,26,31,0.839,12,25,37,14,7,2,18,20,96,0,-2.5,114.04,105.27,205.5
2014-12-13,201412130MIL,LAC,39,91,0.429,14,29,0.483,14,19,0.737,10,25,35,24,8,3,12,24,106,0,-5.5,MIL,43,76,0.566,7,11,0.636,18,24,0.75,6,33,39,25,3,4,15,19,111,1,5.5,110.75,115.97,210.0
2014-12-13,201412130MIL,MIL,43,76,0.566,7,11,0.636,18,24,0.75,6,33,39,25,3,4,15,19,111,1,5.5,LAC,39,91,0.429,14,29,0.483,14,19,0.737,10,25,35,24,8,3,12,24,106,0,-5.5,115.97,110.75,210.0
